data_product_external_id,data_product_name,data_product_status,data_product_publication_date,tag,roles,data_product_dashboard_link,oracle_dashboard_link,data_product_description,data_product_overview,data_product_information,data_reuse_policy_information
DP-EPACT-0068,Reference - RF3. PCO List Size and GP Count,PUBLISHED,2026-08-12T12:00:00,ePACT,DataHub_Presc_Default_Dashboard|DataHub_Presc_Default_Dashboard_Analysis|DataHub_Presc_IoM_Guernsey_Alderney|DataHub_Presc_Prescriber_GP_Practice|DataHub_Presc_Prescriber_Level_Access,,#,"A monthly report showing patient list size for each primary care organisation, split between prescribing and dispensing patients with practice and GP counts.","## Data Product Overview
A monthly report showing the patient list size for each primary care organisation (PCO), split between prescribing and dispensing patients and showing the number of practices and GPs within each organisation.

The report shows:
- PCO name
- organisation code
- practice count
- dispensing list size
- prescribing list size
- total list size
- GP count

Reports are updated each month and are available in Excel, CSV and PDF formats.

The information NHS Prescription Services hold on practices is supplied to NHS Prescription Services by PCOs, which include clinical commissioning groups, local authorities, commissioning hubs (until November 2014) and provider organisations.

Dispensing list size shows the number of patients registered with a doctor who receive both medical services and dispensing services from their doctor. Not all patients registered with a dispensing doctor are eligible to receive dispensing services.

Prescribing list size shows the number of patients registered with a doctor who receive medical services only.

Practices which have closed during the period will be included in the report.",,
