data_product_external_id,data_product_name,data_product_status,data_product_publication_date,tag,roles,data_product_dashboard_link,oracle_dashboard_link,data_product_description,data_product_overview,data_product_information,data_reuse_policy_information
DP-EPACT-0074,Safer Management of Controlled Drugs,PUBLISHED,2026-08-12T12:00:00,ePACT,DataHub_Presc_Default_Dashboard|DataHub_Presc_Default_Dashboard_Analysis|DataHub_Presc_IoM_Guernsey_Alderney|DataHub_Presc_Prescriber_GP_Practice|DataHub_Presc_Prescriber_Level_Access,,#,Safer Management of Controlled Drugs is a data product aimed at supporting NHS England's accountable officers and SICBLs in scrutinizing and analyzing controlled drug prescribing at various levels.,"## About this dashboard
In order to support the work of controlled drug (CD) accountable officers and SICBLs, a working group has supported us in the development of some CD metrics.

The group have chosen a number of specific areas of prescribing to focus on, based on the specialist opinion of the working group involved in their development and available data at the time of development. 

These metrics will enable detailed scrutiny of CD prescribing at NHS England ICB, SICBL and practice level and the follow up of outliers. 

The metrics will also be useful to help NHS England CD accountable officers and SICBLs to see the variation in prescribing of CDs across different areas within England. A decision can then be made to determine if this variation is warranted or unwarranted and if and how they may wish to address this.",,
