data_product_external_id,data_product_name,data_product_status,data_product_publication_date,tag,roles,data_product_dashboard_link,oracle_dashboard_link,data_product_description,data_product_overview,data_product_information,data_reuse_policy_information
DP-EDEN-0025,Payment report Commissioner download,PUBLISHED,2026-07-14T12:00:00,eDEN,DataHub_Dental_NHSE_Commissioner|DataHub_Dental_NHSE_Finance|DataHub_Dental_Provider_Assurance_User|DataHub_Dental_BSA_Dental_User|DataHub_Dental_Admin,Payment_report_Commissioner_download,#,Data product description needed.,"## Data Product Overview
Data product overview needed.",,
